fight_id,fighter_id,knockdowns,sig_str_landed,sig_str_att,total_str_landed,total_str_att,takedowns_landed,takedowns_att,sub_att,reversals,control_time,sig_head_landed,sig_head_att,sig_body_landed,sig_body_att,sig_leg_landed,sig_leg_att,sig_distance_landed,sig_distance_att,sig_clinch_landed,sig_clinch_att,sig_ground_landed,sig_ground_att
03aec9073946907f,ee9ebceabfd16fa7,0,27,58,38,69,1,1,0,0,2:16,22,52,5,6,0,0,9,32,0,0,18,26
d042d18ad568190a,8a304bfd6bf04a57,0,15,23,36,47,1,1,0,0,3:04,7,12,3,3,5,8,9,17,0,0,6,6
d042d18ad568190a,a4de54ea806fb525,0,1,8,2,9,0,2,0,0,0:10,1,7,0,0,0,1,1,8,0,0,0,0
53ee6c3591483193,492b202d2064e7a9,0,0,1,0,1,1,1,1,0,0:31,0,1,0,0,0,0,0,1,0,0,0,0
53ee6c3591483193,03f982ca3735070c,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0
1ff3dff34d0b60b8,82cbb809d5ee565c,0,3,5,16,18,1,1,1,0,2:41,2,4,0,0,1,1,1,3,0,0,2,2
1ff3dff34d0b60b8,27b164b0d1833df0,0,0,4,0,4,0,0,0,0,0:00,0,3,0,0,0,1,0,4,0,0,0,0
2fed4f1d91767eb1,08af939f41b5a57b,1,36,54,44,62,0,0,0,0,2:42,30,48,4,4,2,2,11,20,2,3,23,31
2fed4f1d91767eb1,e5c9de15bb58b1c6,0,5,23,6,24,0,2,0,0,0:02,5,23,0,0,0,0,5,23,0,0,0,0
e08479759c296bb1,e979c76341f19b22,0,18,52,28,62,0,0,0,0,0:01,10,40,5,9,3,3,17,49,1,3,0,0
e08479759c296bb1,bf7ad5628363eec9,0,21,65,22,66,2,3,0,0,0:44,10,44,8,12,3,9,19,60,2,5,0,0
c46d51fb87a4f485,f9b200db02b488d9,1,31,58,35,62,1,1,1,0,0:42,22,47,4,6,5,5,17,36,5,5,9,17
c46d51fb87a4f485,887961364be5ceb3,0,23,48,24,50,1,2,0,0,0:54,10,31,7,9,6,8,16,41,7,7,0,0
0f826e7bbb73b53f,1ebdcb7488d0ebee,0,12,19,32,40,0,4,0,0,3:21,1,7,2,2,9,10,8,15,4,4,0,0
0f826e7bbb73b53f,5c126c6aac3ef364,0,29,43,49,66,0,0,0,0,0:48,26,36,1,4,2,3,3,13,26,30,0,0
d97970009fbfca30,67c1d46f4ed16f9e,0,16,52,16,52,0,1,0,0,0:00,10,39,2,5,4,8,15,50,1,2,0,0
d97970009fbfca30,ec71a892fada28c7,0,11,28,12,29,0,0,0,0,0:00,5,19,2,3,4,6,10,27,1,1,0,0
3f5f6c576046bf77,92437c6775b3f7d1,1,8,14,8,14,0,1,0,0,0:02,3,8,1,2,4,4,7,13,0,0,1,1
3f5f6c576046bf77,87f19d19f4cb73f8,0,5,10,5,10,0,0,0,0,0:03,2,6,2,3,1,1,4,9,0,0,1,1
2142ff2a46d22741,cfb65863d5099327,0,12,30,12,30,0,2,0,0,1:21,7,23,0,1,5,6,12,29,0,1,0,0
2142ff2a46d22741,0c6d9ea8306c029e,0,20,47,20,47,0,0,0,0,0:00,10,36,3,4,7,7,15,42,5,5,0,0
aa7b1fca60a21f3a,1d00756835ca67c9,0,14,24,14,24,1,2,0,0,0:29,2,8,5,8,7,8,13,23,1,1,0,0
aa7b1fca60a21f3a,9ce6d5a03af801b7,1,24,55,24,55,0,0,0,0,0:05,23,54,0,0,1,1,18,40,4,11,2,4
d71ad0033de24fff,d7c3816669784109,0,29,106,29,106,0,0,0,0,0:00,21,91,5,12,3,3,28,104,1,2,0,0
d71ad0033de24fff,411539901068522f,0,24,76,24,76,0,0,0,0,0:00,11,43,8,28,5,5,24,76,0,0,0,0
6a315ef5bf22af29,99df7d0a2a08a8a8,0,20,26,28,34,0,0,0,0,1:23,6,11,10,11,4,4,13,19,7,7,0,0
6a315ef5bf22af29,cc7040fe76f0ef91,0,12,28,20,36,0,1,0,0,0:19,4,18,1,2,7,8,7,22,5,6,0,0
fdfc700e56575d67,1cf7ccf64a5bf24e,0,18,26,28,40,0,2,2,0,2:03,13,20,1,2,4,4,6,13,12,13,0,0
fdfc700e56575d67,cd01f0b768a32475,0,4,15,4,15,0,0,0,0,0:00,1,11,1,1,2,3,4,15,0,0,0,0
61070325bb440f58,bf43fed8f29e1671,0,8,45,19,60,1,3,0,0,2:20,7,43,0,1,1,1,7,43,0,0,1,2
61070325bb440f58,b7b84ccd221be298,0,11,32,12,33,0,0,0,0,0:00,6,26,2,3,3,3,11,32,0,0,0,0
4dcd6ff5e32a3779,42a7e90605df3c8a,0,14,35,16,37,0,3,0,0,0:33,9,28,2,4,3,3,14,35,0,0,0,0
4dcd6ff5e32a3779,7be14eaed4c74856,0,19,42,30,58,0,0,1,0,2:04,10,30,2,4,7,8,10,29,4,5,5,8
9da4e06a403f0d27,d156513a19acf856,0,7,18,18,30,0,0,0,0,0:02,5,14,0,0,2,4,3,13,3,4,1,1
9da4e06a403f0d27,abd5fb12437eda21,0,14,23,18,27,1,2,0,0,1:30,10,19,1,1,3,3,8,15,6,8,0,0
06287b822837a616,02f2a9702ba3d167,0,23,48,23,48,0,0,0,0,0:00,4,23,8,14,11,11,23,48,0,0,0,0
06287b822837a616,8fd808923cffff82,1,30,77,31,78,0,0,0,0,0:09,18,63,2,4,10,10,26,70,0,1,4,6
88f36fa2945ccac5,cbf1c7ba5408a66f,0,13,27,23,37,0,0,0,0,0:00,2,13,11,14,0,0,3,17,10,10,0,0
88f36fa2945ccac5,d317a5e2b3f88c5f,0,13,25,15,28,1,5,0,0,2:30,4,11,4,7,5,7,4,14,8,9,1,2
f3f252b9810cff0d,2eeaefbfc7f9fcff,0,36,51,45,60,0,0,0,0,2:42,4,14,24,28,8,9,2,10,34,41,0,0
f3f252b9810cff0d,d4691518d012b9e7,0,12,23,21,32,0,0,0,0,1:22,5,14,7,9,0,0,4,11,8,12,0,0
8b10419db5bffe28,71002dbc1743b9a7,0,6,27,7,28,0,1,0,0,0:00,4,25,1,1,1,1,6,27,0,0,0,0
8b10419db5bffe28,fba03cd6cc28dc41,4,32,81,43,101,0,0,0,0,2:27,23,70,6,8,3,3,15,43,0,0,17,38
405c0b8d3960016d,b1a3e0aca758b322,1,10,24,10,24,0,0,0,0,0:03,8,17,0,1,2,6,5,19,0,0,5,5
405c0b8d3960016d,f7a7f7118d4b01b6,0,3,10,3,10,0,0,0,0,0:00,2,6,1,2,0,2,3,10,0,0,0,0
7a5baef71925258c,427b5953ac8e3a27,0,29,66,31,68,0,2,0,0,0:02,29,66,0,0,0,0,29,66,0,0,0,0
7a5baef71925258c,dc9572dd6ec74859,0,37,125,44,132,0,0,0,0,0:06,18,99,1,4,18,22,37,125,0,0,0,0
0b557aeb2169b59f,6bd02119599741a4,0,20,48,20,48,0,1,1,1,0:02,11,32,1,4,8,12,20,48,0,0,0,0
0b557aeb2169b59f,05339613bf8e9808,0,30,68,30,68,0,1,0,0,0:05,23,52,6,15,1,1,30,68,0,0,0,0
bed03663bc577f02,a8283a4f415e1eb9,0,8,20,13,26,0,0,0,0,0:56,5,17,2,2,1,1,6,18,1,1,1,1
bed03663bc577f02,d1941565abf50b16,0,15,24,29,38,1,2,0,0,2:22,12,19,2,3,1,2,10,17,0,1,5,6
23ea24013d15c09c,dea070ed4a2a8281,1,28,79,29,80,0,0,0,0,0:03,22,66,5,9,1,4,17,56,4,7,7,16
23ea24013d15c09c,0a1942069c9ad6b6,0,5,28,5,28,0,2,0,0,0:35,4,21,0,3,1,4,5,28,0,0,0,0
d4eb3614c7734781,c268b2cfebccf652,0,23,44,23,44,0,0,0,0,0:00,6,20,13,17,4,7,20,38,3,6,0,0
d4eb3614c7734781,7c7332319c14094c,0,11,26,11,26,0,0,0,0,0:00,2,12,2,5,7,9,11,26,0,0,0,0
4838bf4ca76c1c6b,6d4b63c767106d3a,0,30,55,30,55,0,0,0,0,0:00,19,41,1,2,10,12,29,54,1,1,0,0
4838bf4ca76c1c6b,d8da10db80131bec,0,15,59,15,59,0,0,0,0,0:00,13,54,0,2,2,3,14,55,1,4,0,0
72d703db67371e1d,52e76bb4b3e852f3,0,11,27,35,51,1,1,1,0,3:09,9,23,0,2,2,2,5,16,0,1,6,10
72d703db67371e1d,045f25b3a4c08e81,0,1,15,4,18,0,0,0,0,0:00,0,13,1,1,0,1,1,15,0,0,0,0
f9e07282f3444d09,ed209f6618c82e41,0,21,58,22,59,0,2,0,0,0:00,18,53,1,3,2,2,21,57,0,1,0,0
f9e07282f3444d09,7026eca45f65377b,0,14,55,18,61,1,1,0,0,0:33,10,48,4,7,0,0,13,54,1,1,0,0
9dd9affa41eead4c,8adcbd525fab8d9b,0,41,84,45,88,0,1,0,0,0:33,29,69,9,11,3,4,15,41,17,26,9,17
9dd9affa41eead4c,b0d6a1d8ac3d563d,1,19,53,26,60,0,1,0,0,0:39,16,48,2,4,1,1,14,41,1,6,4,6
e11e290d816c119b,aa72b0f831d0bfe5,0,5,12,7,15,0,1,0,0,0:28,0,4,5,8,0,0,0,6,5,6,0,0
e11e290d816c119b,81d9df19e255b8b6,0,16,25,42,56,2,3,0,0,2:40,13,20,3,4,0,1,0,5,5,6,11,14
4ffd88b2f00f4250,ac29d508d78384c9,0,35,54,47,70,1,1,1,0,1:21,32,51,1,1,2,2,7,14,8,17,20,23
4ffd88b2f00f4250,9123c54d0a2b72dd,0,2,8,4,10,0,0,0,0,0:00,1,7,1,1,0,0,1,7,1,1,0,0
d361b51952944a26,2b93ebd9f5417ad2,0,7,34,8,35,0,0,0,0,0:00,7,32,0,1,0,1,7,34,0,0,0,0
d361b51952944a26,6506c1d34da9c013,0,15,35,15,35,1,2,0,0,0:21,10,27,0,2,5,6,14,34,1,1,0,0
b3a304eadb9f7fb4,d8c7c61b176e3994,1,15,42,16,43,0,0,0,0,0:04,13,37,2,4,0,1,14,39,0,0,1,3
b3a304eadb9f7fb4,c849740a3ff51931,0,9,49,9,49,0,0,0,0,0:00,3,27,1,9,5,13,9,49,0,0,0,0
fc29884851f9cebb,3d6749c4267da18f,0,5,42,5,42,0,0,0,0,0:00,2,37,1,2,2,3,5,42,0,0,0,0
fc29884851f9cebb,47b63240018d5d86,1,15,34,18,37,0,0,0,0,0:27,14,32,0,0,1,2,8,23,0,1,7,10
80572cac6ab57866,4a28cb716c19157a,0,13,27,13,27,0,0,0,0,0:00,9,19,3,6,1,2,13,27,0,0,0,0
80572cac6ab57866,47b9e0e7703a4868,0,12,33,12,33,0,0,0,0,0:00,0,13,2,5,10,15,12,33,0,0,0,0
0a46cb2887890502,0941df56f6ac954b,0,22,42,22,42,0,2,0,0,0:00,8,26,2,2,12,14,22,41,0,1,0,0
0a46cb2887890502,2e5c2aa8e4ab9d82,0,29,60,29,60,0,0,0,0,0:00,10,38,18,20,1,2,28,59,1,1,0,0
13635ba71963ad0c,6256b2b1562cb8e1,0,18,68,18,68,0,0,0,0,0:00,11,54,5,11,2,3,17,67,1,1,0,0
13635ba71963ad0c,654ae722109a0d31,0,16,40,16,40,2,2,0,0,0:30,6,24,5,10,5,6,15,39,1,1,0,0
8375f311e8c6c079,03f982ca3735070c,0,21,38,34,53,1,1,0,0,3:11,17,31,4,7,0,0,5,19,1,1,15,18
8375f311e8c6c079,ad56b3f00ca38dfd,0,3,15,9,22,0,0,0,0,0:00,2,13,1,1,0,1,2,14,1,1,0,0
5cab50839f4a0d94,50db8711c70196cd,0,15,27,16,28,0,0,0,0,0:01,9,20,3,4,3,3,11,23,4,4,0,0
5cab50839f4a0d94,5e4eec08896c9423,0,14,21,23,34,2,5,0,0,3:11,8,14,4,5,2,2,8,13,5,7,1,1
e686df21c24c6c03,c6aee362c7a7d482,0,23,40,30,47,1,1,0,0,3:57,20,37,2,2,1,1,4,13,3,4,16,23
e686df21c24c6c03,9e50097a89442158,0,2,5,13,18,0,0,0,0,0:05,2,5,0,0,0,0,2,5,0,0,0,0
8c2fb17981464d8c,98c23cb6da5b3352,0,26,50,32,56,0,0,0,0,0:16,16,38,4,5,6,7,19,40,7,10,0,0
8c2fb17981464d8c,fa6796c55d6c5440,1,30,74,40,84,3,3,0,0,1:17,25,69,2,2,3,3,15,58,11,11,4,5
56d8cc470841f454,24656ef4d605c96f,0,17,31,18,32,0,1,0,1,1:39,9,22,8,9,0,0,10,23,7,8,0,0
56d8cc470841f454,1ae8f3c723aacff4,0,11,22,14,25,3,4,0,0,0:36,6,16,0,0,5,6,7,17,0,1,4,4
b55605791a4d72b9,029eaff01e6bb8f0,0,33,63,39,70,1,2,0,0,1:50,28,56,5,6,0,1,21,49,8,10,4,4
b55605791a4d72b9,cbb682f5fcc44bfc,0,18,30,21,33,0,0,1,1,0:34,14,24,2,4,2,2,17,29,1,1,0,0
b6b5ec324449befd,31123249b0bbf52e,1,18,34,20,36,0,0,0,0,0:01,14,30,2,2,2,2,12,28,6,6,0,0
b6b5ec324449befd,82e7929bf6c2b689,0,12,20,13,21,0,3,0,0,1:29,7,12,2,5,3,3,10,18,2,2,0,0
603354ffe9cc0755,c482c8605455a213,0,19,43,25,49,0,0,0,0,1:07,14,35,5,8,0,0,12,33,7,10,0,0
603354ffe9cc0755,3738e68d2261e60f,0,30,63,35,68,0,0,0,0,0:00,15,47,9,10,6,6,27,58,3,5,0,0
7ad85c84025c0db0,a8e6a69796280f17,0,8,18,8,18,0,1,0,0,0:00,4,13,1,1,3,4,8,18,0,0,0,0
7ad85c84025c0db0,dbc17725b887860a,0,16,29,16,29,0,0,0,0,0:00,4,15,2,4,10,10,16,28,0,1,0,0
151c597d2e609a4e,2f13e4020cea5b38,0,18,73,19,74,0,0,0,0,0:00,10,61,2,5,6,7,17,72,1,1,0,0
151c597d2e609a4e,2fc7e9701642ca38,0,18,43,18,43,1,1,0,0,0:17,8,31,6,8,4,4,18,43,0,0,0,0
935f559ab0521c27,3bad7ef643840f67,0,1,7,1,7,0,0,0,0,0:00,1,7,0,0,0,0,1,7,0,0,0,0
935f559ab0521c27,c47df9303d318c67,1,24,40,31,48,0,0,0,0,0:33,20,36,1,1,3,3,6,10,0,0,18,30
5519d7fe2cee8353,99506df1af6c8b3b,1,19,41,19,41,0,0,0,0,0:01,9,30,7,8,3,3,19,41,0,0,0,0
5519d7fe2cee8353,fea79f9bc8c68769,0,19,61,19,61,0,0,0,0,0:00,7,43,8,10,4,8,19,61,0,0,0,0
5db3e2fdd18129a4,b08012bbe542592a,0,21,31,44,62,1,2,0,0,3:57,15,22,2,3,4,6,4,11,2,3,15,17
5db3e2fdd18129a4,d50382dc0565a9e1,0,8,14,24,37,0,0,1,0,0:06,6,10,1,3,1,1,4,7,2,3,2,4
60de5efe5b439c8b,ed9d8ee3a4239b1c,0,25,52,25,52,1,1,0,0,0:02,17,40,4,6,4,6,25,52,0,0,0,0
60de5efe5b439c8b,5e84a859c6a82288,0,21,54,21,54,0,0,0,0,0:00,5,32,2,4,14,18,21,54,0,0,0,0
7006a98fe9944571,f0feeb2192937424,0,37,81,38,83,0,0,0,0,0:08,21,62,4,7,12,12,37,81,0,0,0,0
7006a98fe9944571,d343df8ba11f4c4e,0,41,89,41,89,0,0,0,0,0:00,27,71,2,5,12,13,40,87,1,2,0,0
d3c78cc516417797,523fa774700d7d3f,0,24,107,29,112,0,0,0,0,0:00,5,74,8,19,11,14,24,107,0,0,0,0
d3c78cc516417797,0d8011111be000b2,0,25,109,25,109,1,1,0,0,0:25,25,106,0,3,0,0,25,109,0,0,0,0
78e554aa129711ba,92fa1401b7927da3,0,29,75,39,86,0,1,0,0,0:04,13,52,8,13,8,10,28,73,1,2,0,0
78e554aa129711ba,d761b3766e38c5db,0,23,48,23,48,0,1,0,0,0:22,19,41,3,5,1,2,21,46,2,2,0,0
4b202bae6c87b98b,a17ad5a5048e8c3f,0,6,20,6,20,0,1,0,0,0:34,3,9,0,3,3,8,4,18,2,2,0,0
4b202bae6c87b98b,37d5b176d438d2a5,0,17,23,21,29,1,1,2,0,1:14,12,17,5,6,0,0,5,9,9,9,3,5
4b0aa5c67e69ce74,492b202d2064e7a9,0,20,41,21,43,0,4,0,0,1:02,13,33,4,5,3,3,20,38,0,3,0,0
4b0aa5c67e69ce74,c9cf753cfdf77fc2,0,17,37,17,38,0,0,0,0,0:17,8,25,3,4,6,8,16,36,1,1,0,0
2060e8172f820d80,907e60fd13407e1e,0,21,56,32,67,1,1,1,0,0:48,19,50,2,5,0,1,19,54,0,0,2,2
2060e8172f820d80,6c8072b61c276e67,0,29,54,31,56,0,0,0,1,1:37,20,42,2,4,7,8,29,54,0,0,0,0
5ebe8d3849273776,4b47e71384a9522f,0,20,70,21,71,0,0,0,0,0:00,10,52,8,15,2,3,20,70,0,0,0,0
5ebe8d3849273776,b1b0729d27936f2f,0,31,78,31,78,0,1,0,0,0:00,24,69,4,6,3,3,31,78,0,0,0,0
344bfe9c1ff511bb,a845f0735bc67405,0,0,3,6,12,2,7,0,0,4:32,0,3,0,0,0,0,0,3,0,0,0,0
344bfe9c1ff511bb,fcce75a25c14a804,0,8,12,59,73,0,0,0,0,0:00,7,11,1,1,0,0,0,2,7,9,1,1
569e2c02f7699c0d,34f88592c0ab7a54,0,34,88,34,88,0,0,0,0,0:00,11,49,10,20,13,19,33,87,1,1,0,0
569e2c02f7699c0d,bdcbb976816fd256,0,13,42,15,44,0,0,0,0,0:00,11,39,2,3,0,0,5,30,8,12,0,0
097bc98e15722998,e1248941344b3288,0,20,39,21,40,1,5,0,0,1:49,6,23,5,5,9,11,16,29,4,10,0,0
097bc98e15722998,4cd8b03aee1d0138,0,7,33,8,34,0,0,0,0,0:00,3,27,4,6,0,0,5,30,2,3,0,0
b90a5b9061ec54a5,20999e27ddd94bda,0,11,25,11,25,0,0,0,0,0:00,10,23,1,2,0,0,11,24,0,1,0,0
b90a5b9061ec54a5,e9bc5748e6a76bb6,0,14,29,15,30,0,2,0,0,0:22,5,15,3,7,6,7,13,28,1,1,0,0
fd2c018aade60a14,6fb1ba67bef41b37,0,23,52,28,57,0,1,0,0,0:46,11,36,3,5,9,11,15,43,8,9,0,0
fd2c018aade60a14,b6e6c3b1dcaae0a1,0,26,43,26,43,1,3,1,0,0:33,19,35,2,2,5,6,22,39,4,4,0,0
6971094300073d47,d1528ac5675558b1,0,10,19,19,28,0,2,0,0,0:38,2,11,7,7,1,1,3,10,7,7,0,2
6971094300073d47,c62fbc117d57b943,1,22,36,22,36,0,2,0,0,1:15,16,29,3,4,3,3,14,25,6,9,2,2
823797bc6d532b52,d024ed963e8bf7ea,0,7,14,15,22,2,5,1,0,2:09,3,8,2,4,2,2,4,10,2,3,1,1
823797bc6d532b52,764342d39cdaa54a,0,21,30,51,62,1,5,0,1,1:44,19,28,2,2,0,0,4,13,16,16,1,1
23b6ffc0223f8cce,26b63bc5c0c1f65d,0,21,28,39,48,1,2,0,0,2:50,13,18,7,7,1,3,10,16,2,3,9,9
23b6ffc0223f8cce,6e7506127408aa9e,0,15,22,26,38,0,1,1,0,0:00,7,12,4,5,4,5,10,15,3,4,2,3
c06eaf92bdfde8e6,ec664422b22d9787,0,2,11,4,13,1,1,0,0,1:10,2,11,0,0,0,0,0,7,0,1,2,3
c06eaf92bdfde8e6,a0c64f272b65d441,0,15,22,34,43,2,3,0,0,1:29,12,18,2,2,1,2,4,11,0,0,11,11
51ec53f442d2cc9b,c727c7d31c50c4cf,0,19,26,27,38,1,2,0,0,4:11,2,7,16,16,1,3,2,9,2,2,15,15
51ec53f442d2cc9b,efa1f6b42c86793c,0,11,17,19,26,0,0,0,0,0:00,3,9,6,6,2,2,5,11,4,4,2,2
32ad75f6c8ca7e9f,2b93ebd9f5417ad2,0,7,24,7,24,0,0,0,0,0:00,5,22,1,1,1,1,7,24,0,0,0,0
32ad75f6c8ca7e9f,8c0580d4fff106c1,1,14,27,14,27,0,0,0,0,0:06,7,19,5,6,2,2,9,20,1,1,4,6
52bae6f01ea9f926,e64b96c07d7ce999,1,26,50,27,51,0,0,0,0,0:13,15,38,1,1,10,11,17,37,0,0,9,13
52bae6f01ea9f926,47cd337b86b1af92,0,5,17,5,17,0,0,0,0,0:00,2,12,0,2,3,3,5,17,0,0,0,0
62eaf9f2436bef25,dd12382f28296f7b,1,33,69,37,74,0,1,0,0,0:12,17,46,6,8,10,15,23,54,2,3,8,12
62eaf9f2436bef25,7aa3d6964eff4877,0,16,37,16,37,0,0,0,0,0:11,5,25,8,9,3,3,13,33,3,4,0,0
9f428684f3db247f,447f9858ae78f921,0,7,14,7,14,0,0,0,0,0:00,2,7,2,4,3,3,7,14,0,0,0,0
9f428684f3db247f,a2b12c3f3d60ff69,0,2,12,12,22,2,4,0,0,2:11,2,12,0,0,0,0,0,8,0,1,2,3
4ba97e13df33388b,87aa9fb63d6b51a1,0,13,29,21,38,3,3,0,0,2:26,10,22,0,3,3,4,9,22,0,0,4,7
4ba97e13df33388b,0d62719b1dcf7c40,0,8,18,10,20,0,0,0,0,0:00,2,10,3,4,3,4,8,18,0,0,0,0
43ae6a9daa51ed93,32490e80ddab1e5a,1,14,14,15,15,0,0,0,0,0:06,13,13,1,1,0,0,2,2,0,0,12,12
43ae6a9daa51ed93,7dfb56f24fe5ddea,0,1,3,1,3,0,0,0,0,0:00,0,2,1,1,0,0,1,3,0,0,0,0
47628ab025f19796,05b43e0ead3df345,0,16,36,45,70,0,3,0,0,2:44,7,26,7,8,2,2,8,25,8,11,0,0
47628ab025f19796,c41d426cc7326d1b,0,32,70,38,76,0,0,0,0,0:02,26,62,4,6,2,2,21,55,11,15,0,0
c8609059d2d87724,efb96bf3e9ada36f,1,8,29,9,30,0,0,1,0,0:08,6,23,1,3,1,3,7,27,0,0,1,2
c8609059d2d87724,efd2b3e9bb7965a4,0,3,30,3,30,0,1,0,0,0:00,1,22,0,0,2,8,3,30,0,0,0,0
4d5c3ddc740b89ca,01b352b6a9074d5c,0,5,13,5,13,0,0,0,0,0:00,4,12,0,0,1,1,5,13,0,0,0,0
4d5c3ddc740b89ca,2f5cbecbbe18bac4,1,6,10,6,10,0,0,0,0,0:01,5,8,1,2,0,0,6,10,0,0,0,0
e5fbb99bc3907516,fdbefee0827e1567,0,10,16,18,26,1,2,0,0,2:07,2,8,6,6,2,2,3,9,6,6,1,1
e5fbb99bc3907516,016a8d958883167c,0,19,30,61,75,2,3,0,0,2:11,10,19,6,8,3,3,5,14,10,12,4,4
903feee04bc91c59,2296125b6c362355,0,7,28,7,28,2,3,0,0,1:03,5,26,1,1,1,1,5,26,2,2,0,0
903feee04bc91c59,55ed59d541f8b90c,1,6,38,8,41,0,1,0,0,0:07,1,26,2,6,3,6,6,38,0,0,0,0
34c39a5a5917e0ec,9be6020024133293,0,14,18,52,64,3,3,0,0,4:11,13,16,1,2,0,0,2,6,0,0,12,12
34c39a5a5917e0ec,f1175ea3aafbf351,0,4,8,7,12,0,0,1,0,0:14,4,8,0,0,0,0,1,5,1,1,2,2
2f1f16c86a8cc6e2,1de9ad94de18eeaf,0,21,63,33,79,1,1,0,0,1:29,11,52,2,3,8,8,19,59,0,2,2,2
2f1f16c86a8cc6e2,4498b382c65a7faa,0,17,51,33,72,1,2,0,0,0:51,9,43,3,3,5,5,17,51,0,0,0,0
c11b2cbe2460db0c,b50a426a33da0012,0,32,71,32,71,0,2,0,0,0:00,24,60,8,11,0,0,32,71,0,0,0,0
c11b2cbe2460db0c,ba5e253af86db1a8,0,23,79,26,82,0,0,0,0,0:23,13,60,5,11,5,8,22,78,1,1,0,0
dd0c8e9880c6fa24,472f6f6e6d962f40,0,32,111,32,111,0,0,0,0,0:00,25,101,2,4,5,6,32,111,0,0,0,0
dd0c8e9880c6fa24,729d4bd5a6cd0a97,0,27,104,27,104,0,0,0,0,0:00,24,98,0,2,3,4,27,104,0,0,0,0
52db9c816eb99800,b9664eae2ac75262,0,8,11,50,61,1,2,1,0,3:34,8,11,0,0,0,0,3,5,0,0,5,6
52db9c816eb99800,6ac9bc2953c47345,0,21,42,29,51,0,0,0,1,0:21,20,41,1,1,0,0,20,41,0,0,1,1
c4785ee94698e532,404ecb2700844072,0,20,32,30,42,0,2,1,0,3:21,10,20,8,10,2,2,9,19,11,13,0,0
c4785ee94698e532,8c020156779f7888,1,20,41,29,50,0,0,0,0,0:25,14,33,5,7,1,1,14,31,6,8,0,2
37835a0f9bbb4d4e,a4e85a58fbce64b2,0,0,0,0,0,0,1,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0
37835a0f9bbb4d4e,ec52462a1b41f714,0,1,9,1,9,0,0,1,0,0:00,1,9,0,0,0,0,1,9,0,0,0,0
f9830f1c23ac92d0,c7be22a47a58365a,0,10,17,17,24,1,1,0,0,0:41,6,13,2,2,2,2,7,12,3,4,0,1
f9830f1c23ac92d0,80d8aed0ca9b00f3,0,6,17,8,19,0,0,1,0,0:25,3,13,2,3,1,1,3,10,3,7,0,0
b40bed83fc062380,fccf811c1e8b01c7,2,57,102,72,117,1,1,0,0,1:10,53,95,4,7,0,0,42,83,8,10,7,9
b40bed83fc062380,b59037262c8fe060,0,39,91,50,102,0,0,0,0,0:02,29,80,9,10,1,1,33,82,6,9,0,0
8b79a80f775d9f03,2db0c114414d4f06,0,2,10,2,10,0,2,0,0,0:22,2,10,0,0,0,0,2,10,0,0,0,0
8b79a80f775d9f03,01784fbc27c68b14,0,3,13,5,15,1,1,1,0,0:36,1,10,0,0,2,3,3,13,0,0,0,0
f0e0effb1b2de6ae,b96939f2b8d88e82,0,26,59,26,59,0,0,0,0,0:09,5,23,13,27,8,9,25,58,1,1,0,0
f0e0effb1b2de6ae,122ac9b816d8b71c,0,18,55,19,56,0,0,0,0,0:00,10,42,4,7,4,6,17,54,1,1,0,0
1eccf793b54b84f8,38c7f72747f4f712,0,2,6,4,8,1,1,1,0,0:50,2,6,0,0,0,0,2,6,0,0,0,0
1eccf793b54b84f8,b3d21b2610dcfaeb,0,9,15,13,20,0,0,0,1,0:33,7,13,0,0,2,2,6,12,2,2,1,1
21f7fc538ea646e8,150ff4cc642270b9,0,25,89,25,89,0,0,0,0,0:00,20,83,4,5,1,1,25,89,0,0,0,0
21f7fc538ea646e8,d0f3959b4a9747e6,0,18,48,18,48,0,0,0,0,0:00,10,36,6,10,2,2,17,47,1,1,0,0
4712708adb1507aa,b4ad3a06ee4d660c,0,1,4,1,4,0,1,0,0,0:00,1,4,0,0,0,0,1,4,0,0,0,0
4712708adb1507aa,8d03ce87ca14e778,1,6,14,11,20,0,0,0,0,1:02,4,12,0,0,2,2,2,10,3,3,1,1
cc2809e10315a6b5,056c493bbd76a918,0,19,30,34,48,1,1,0,0,3:42,8,16,7,9,4,5,3,8,0,0,16,22
cc2809e10315a6b5,de75d1c45a39e221,0,7,17,8,19,0,0,0,0,0:00,5,15,0,0,2,2,7,15,0,0,0,2
23e5acd1549b538a,33a331684283900f,0,42,123,42,123,0,1,0,0,0:06,27,100,12,19,3,4,41,122,1,1,0,0
23e5acd1549b538a,9e8f6c728eb01124,0,39,89,40,90,0,0,0,0,0:02,22,72,2,2,15,15,38,86,0,0,1,3
ea674e0285fb77f5,31ef8b67e13495b3,0,40,73,62,96,0,1,0,0,1:44,31,61,8,11,1,1,19,45,21,28,0,0
ea674e0285fb77f5,eb04b9d31e938edb,0,23,59,26,62,1,1,0,0,0:33,10,44,12,14,1,1,11,44,12,15,0,0
c83487136636e9bf,07225ba28ae309b6,0,5,9,5,10,2,3,2,0,2:17,2,6,0,0,3,3,3,3,0,1,2,5
c83487136636e9bf,e5010b1b94ca5755,0,14,22,16,24,0,0,0,0,1:54,12,19,2,3,0,0,1,4,0,0,13,18
